City Name,Country Code,Year,Population,Size Category
Kap,SSD,2035,69.707,Fewer than 300 000
Kurum,SSD,2035,67.076,Fewer than 300 000
Torit,SSD,2035,65.259,Fewer than 300 000
Jalimo,SSD,2035,63.188,Fewer than 300 000
Agok ,SSD,2035,62.904,Fewer than 300 000
Ezo Centre,SSD,2035,57.87,Fewer than 300 000
Ayien,SSD,2035,57.87,Fewer than 300 000
Tonj,SSD,2035,57.438,Fewer than 300 000
Aduel,SSD,2035,56.539,Fewer than 300 000
Tambura,SSD,2035,51.762,Fewer than 300 000
Raga,SSD,2035,49.911,Fewer than 300 000
Debalo ,SSD,2035,49.321,Fewer than 300 000
Namarabia,SSD,2035,48.663,Fewer than 300 000
Mundri,SSD,2035,53.924,Fewer than 300 000
Okau,SSD,2035,46.033,Fewer than 300 000
Pamir Refugee Camp,SSD,2035,45.112,Fewer than 300 000
Omeyo,SSD,2035,44.717,Fewer than 300 000
Chimel Thii,SSD,2035,41.053,Fewer than 300 000
Kapoeta,SSD,2035,40.772,Fewer than 300 000
Pankot,SSD,2035,38.141,Fewer than 300 000
Mayen Ulem,SSD,2035,36.801,Fewer than 300 000
Nyainthokmalual,SSD,2035,35.905,Fewer than 300 000
Aruch,SSD,2035,35.851,Fewer than 300 000
Kindi,SSD,2035,34.196,Fewer than 300 000
Abyei ,SSD,2035,34.196,Fewer than 300 000
Makuac Akuel,SSD,2035,0.0,Fewer than 300 000
Jinkuata,SSD,2035,31.565,Fewer than 300 000
Gok Machar,SSD,2035,30.702,Fewer than 300 000
Madebe Centre,SSD,2035,30.25,Fewer than 300 000
Melut,SSD,2035,28.998,Fewer than 300 000
Alok,SSD,2035,28.935,Fewer than 300 000
Pariang,SSD,2035,27.619,Fewer than 300 000
Nzara,SSD,2035,0.0,Fewer than 300 000
Yangiri Centre,SSD,2035,26.749,Fewer than 300 000
Ameeth,SSD,2035,26.341,Fewer than 300 000
Pamat,SSD,2035,26.304,Fewer than 300 000
Minkamman,SSD,2035,24.989,Fewer than 300 000
Lokurubang,SSD,2035,24.989,Fewer than 300 000
Nymlal,SSD,2035,24.463,Fewer than 300 000
Rum-Aker,SSD,2035,23.674,Fewer than 300 000
Paloich Market,SSD,2035,22.358,Fewer than 300 000
Armagentolis ,SSD,2035,21.543,Fewer than 300 000
Bunj West,SSD,2035,32.749,Fewer than 300 000
Kodok,SSD,2035,19.728,Fewer than 300 000
Kuom,SSD,2035,18.413,Fewer than 300 000
Terekeka,SSD,2035,18.15,Fewer than 300 000
Pakur,SSD,2035,0.0,Fewer than 300 000
Warrap,SSD,2035,16.068,Fewer than 300 000
Wet-wil,SSD,2035,15.782,Fewer than 300 000
Owiny-Kibul,SSD,2035,15.388,Fewer than 300 000
Pibor,SSD,2035,13.283,Fewer than 300 000
Bangui,CAF,2035,2122.058,1 to 5 million
Berbérati,CAF,2035,107.417,Fewer than 300 000
Bambari,CAF,2035,134.699,Fewer than 300 000
Carnot,CAF,2035,110.674,Fewer than 300 000
Bouar,CAF,2035,111.788,Fewer than 300 000
Bossangoa,CAF,2035,68.84,Fewer than 300 000
Kaga-Bandoro,CAF,2035,96.834,Fewer than 300 000
Bangassou,CAF,2035,78.422,Fewer than 300 000
Bria,CAF,2035,46.461,Fewer than 300 000
Paoua,CAF,2035,95.817,Fewer than 300 000
Bokaranga,CAF,2035,66.258,Fewer than 300 000
Kouango,CAF,2035,43.748,Fewer than 300 000
Nola,CAF,2035,31.764,Fewer than 300 000
Sibut,CAF,2035,42.023,Fewer than 300 000
Alindao,CAF,2035,59.364,Fewer than 300 000
Baboua,CAF,2035,40.48,Fewer than 300 000
Boda,CAF,2035,29.539,Fewer than 300 000
Bozoum,CAF,2035,33.231,Fewer than 300 000
Ippy,CAF,2035,42.533,Fewer than 300 000
Ndélé ,CAF,2035,50.376,Fewer than 300 000
Batangafo,CAF,2035,24.817,Fewer than 300 000
Monga,CAF,2035,28.711,Fewer than 300 000
M'bāïki,CAF,2035,21.884,Fewer than 300 000
Binon,CAF,2035,28.325,Fewer than 300 000
Yaloké,CAF,2035,30.823,Fewer than 300 000
Kabo,CAF,2035,22.992,Fewer than 300 000
Dēkoa,CAF,2035,25.385,Fewer than 300 000
Gamboula,CAF,2035,20.399,Fewer than 300 000
Bouca,CAF,2035,25.697,Fewer than 300 000
Nangha-Boguila,CAF,2035,24.129,Fewer than 300 000
Baoro,CAF,2035,17.765,Fewer than 300 000
Topia,CAF,2035,22.424,Fewer than 300 000
Vange,CAF,2035,38.262,Fewer than 300 000
Zémio,CAF,2035,25.957,Fewer than 300 000
Bossembélé,CAF,2035,26.459,Fewer than 300 000
Ouandja-Kotto,CAF,2035,19.932,Fewer than 300 000
Buhong,CAF,2035,19.801,Fewer than 300 000
Grimari,CAF,2035,26.108,Fewer than 300 000
Moyen-Sido,CAF,2035,18.883,Fewer than 300 000
Ouandja,CAF,2035,18.752,Fewer than 300 000
Obo,CAF,2035,25.184,Fewer than 300 000
Haute-Batouri,CAF,2035,18.097,Fewer than 300 000
Pissa,CAF,2035,17.965,Fewer than 300 000
CAF 44,CAF,2035,15.856,Fewer than 300 000
Dimbi,CAF,2035,14.556,Fewer than 300 000
Mbaere,CAF,2035,13.769,Fewer than 300 000
Bakala,CAF,2035,13.638,Fewer than 300 000
Khartoum,SDN,2035,14495.709,10 million or more
Nyala,SDN,2035,804.978,500 000 to 1 million
al-Qadarif,SDN,2035,857.482,500 000 to 1 million
Kassala,SDN,2035,754.699,500 000 to 1 million
Port Sudan,SDN,2035,458.412,300 000 to 500 000
Wad Madani,SDN,2035,713.377,500 000 to 1 million
al-Ubayd,SDN,2035,525.483,500 000 to 1 million
Kosty,SDN,2035,559.42,500 000 to 1 million
al-Duaiym,SDN,2035,381.519,300 000 to 500 000
al-Damazin,SDN,2035,572.609,500 000 to 1 million
al-Khalas,SDN,2035,0.0,Fewer than 300 000
al-Fashir,SDN,2035,241.211,Fewer than 300 000
al-Junaynah,SDN,2035,202.836,Fewer than 300 000
Dongola,SDN,2035,493.974,300 000 to 500 000
Sennar,SDN,2035,238.293,Fewer than 300 000
Rabak,SDN,2035,223.73,Fewer than 300 000
al-Manaqil,SDN,2035,217.9,Fewer than 300 000
Marabiya' al-Sharif,SDN,2035,0.0,Fewer than 300 000
al-Sururab Maghrabiyya,SDN,2035,0.0,Fewer than 300 000
Atbara,SDN,2035,167.393,Fewer than 300 000
Zalingey,SDN,2035,133.704,Fewer than 300 000
Tandalty 1,SDN,2035,211.11,Fewer than 300 000
al-Damir,SDN,2035,182.593,Fewer than 300 000
Shendi,SDN,2035,176.603,Fewer than 300 000
Suakin,SDN,2035,227.1,Fewer than 300 000
Um Rowaba,SDN,2035,167.425,Fewer than 300 000
Umm Dawwanban,SDN,2035,0.0,Fewer than 300 000
Halfa' al-Jadida,SDN,2035,127.615,Fewer than 300 000
Kaduqli,SDN,2035,117.466,Fewer than 300 000
Singa,SDN,2035,131.357,Fewer than 300 000
al-Duwaym,SDN,2035,88.307,Fewer than 300 000
Nabta East,SDN,2035,0.0,Fewer than 300 000
al-Nuhud,SDN,2035,106.797,Fewer than 300 000
al-Roseires,SDN,2035,0.0,Fewer than 300 000
Barsi,SDN,2035,0.0,Fewer than 300 000
Anjakoaty,SDN,2035,77.125,Fewer than 300 000
al-Dalanj,SDN,2035,83.227,Fewer than 300 000
Madinat Kabkabiyya,SDN,2035,85.817,Fewer than 300 000
Tulus,SDN,2035,122.164,Fewer than 300 000
Sifeay North,SDN,2035,80.488,Fewer than 300 000
Kas,SDN,2035,83.048,Fewer than 300 000
Abu Jubayha,SDN,2035,79.622,Fewer than 300 000
Mansur Kawti,SDN,2035,94.148,Fewer than 300 000
al-Sanwa,SDN,2035,0.0,Fewer than 300 000
DIba Dunqula ,SDN,2035,61.696,Fewer than 300 000
Garsaila,SDN,2035,60.287,Fewer than 300 000
al-Hasahisa,SDN,2035,59.595,Fewer than 300 000
Umm Dawn,SDN,2035,0.0,Fewer than 300 000
Wad Sharifay,SDN,2035,55.892,Fewer than 300 000
al-Usaylat,SDN,2035,0.0,Fewer than 300 000
Khashim al-Girba,SDN,2035,54.015,Fewer than 300 000
Ardamata,SDN,2035,53.465,Fewer than 300 000
al-Qatayna,SDN,2035,94.246,Fewer than 300 000
Buram,SDN,2035,84.993,Fewer than 300 000
Adayla,SDN,2035,87.967,Fewer than 300 000
Sinkat,SDN,2035,70.327,Fewer than 300 000
al-Mujlad,SDN,2035,48.721,Fewer than 300 000
Tokar,SDN,2035,61.84,Fewer than 300 000
Umm Shawaka,SDN,2035,94.238,Fewer than 300 000
Saraf Umra,SDN,2035,68.569,Fewer than 300 000
al-Samra',SDN,2035,0.0,Fewer than 300 000
Kalma,SDN,2035,44.19,Fewer than 300 000
Qirayda,SDN,2035,49.267,Fewer than 300 000
Mellit,SDN,2035,43.308,Fewer than 300 000
Rufa,SDN,2035,58.476,Fewer than 300 000
Um Dukhun,SDN,2035,112.854,Fewer than 300 000
al-Fulah,SDN,2035,63.298,Fewer than 300 000
al-Rahad,SDN,2035,41.827,Fewer than 300 000
Jadid al-Atsha,SDN,2035,162.438,Fewer than 300 000
al-Dindir,SDN,2035,66.623,Fewer than 300 000
Tebeldina,SDN,2035,40.706,Fewer than 300 000
Khur Al-Waril Refugee Camp,SDN,2035,43.516,Fewer than 300 000
Shuwak,SDN,2035,64.957,Fewer than 300 000
Barbar,SDN,2035,56.278,Fewer than 300 000
Nertiti,SDN,2035,43.312,Fewer than 300 000
Hay al-Walad Mad,SDN,2035,52.408,Fewer than 300 000
Um Sanqur Refugee Camp,SDN,2035,41.569,Fewer than 300 000
Kutum,SDN,2035,37.711,Fewer than 300 000
Sifaya Janub,SDN,2035,39.633,Fewer than 300 000
al-Qatati,SDN,2035,0.0,Fewer than 300 000
Wad Sharifay Sharq,SDN,2035,0.0,Fewer than 300 000
Mukjar,SDN,2035,36.56,Fewer than 300 000
al-Soky,SDN,2035,48.007,Fewer than 300 000
Shiariya,SDN,2035,35.963,Fewer than 300 000
al-Hawata,SDN,2035,35.911,Fewer than 300 000
Mawarny,SDN,2035,55.753,Fewer than 300 000
Mayrnu,SDN,2035,46.349,Fewer than 300 000
Km 26 refugee camp,SDN,2035,88.88,Fewer than 300 000
Jubayt,SDN,2035,34.633,Fewer than 300 000
Hashaba,SDN,2035,34.298,Fewer than 300 000
Malawiya,SDN,2035,47.133,Fewer than 300 000
Um Durman,SDN,2035,33.895,Fewer than 300 000
Aroma,SDN,2035,46.181,Fewer than 300 000
Zarafah,SDN,2035,33.602,Fewer than 300 000
al-Naiya,SDN,2035,112.431,Fewer than 300 000
al-Faw,SDN,2035,32.868,Fewer than 300 000
al-Masudya II,SDN,2035,0.0,Fewer than 300 000
Wad'Arud,SDN,2035,48.302,Fewer than 300 000
Babanusa,SDN,2035,32.396,Fewer than 300 000
Abu Zabad,SDN,2035,45.342,Fewer than 300 000
Jalqani,SDN,2035,77.653,Fewer than 300 000
al-La'ayt,SDN,2035,31.819,Fewer than 300 000
Waggar,SDN,2035,39.954,Fewer than 300 000
But,SDN,2035,29.457,Fewer than 300 000
al-Jazira Aba,SDN,2035,32.337,Fewer than 300 000
Wawisy,SDN,2035,0.0,Fewer than 300 000
Tambul,SDN,2035,42.079,Fewer than 300 000
Rihada al-Birdi,SDN,2035,28.199,Fewer than 300 000
al-Radis 2 Refugee Camp,SDN,2035,29.774,Fewer than 300 000
Merowe,SDN,2035,27.393,Fewer than 300 000
24 al-Qurashy,SDN,2035,27.009,Fewer than 300 000
Taludy,SDN,2035,47.411,Fewer than 300 000
Wad al-Hilayu,SDN,2035,29.051,Fewer than 300 000
Abu Dulayq ,SDN,2035,29.201,Fewer than 300 000
al-Tawila,SDN,2035,26.647,Fewer than 300 000
Doka Basunda,SDN,2035,28.845,Fewer than 300 000
Mazrub,SDN,2035,28.056,Fewer than 300 000
Abu Shagar Refugee Camp,SDN,2035,66.956,Fewer than 300 000
al-Alagaya Refugee Camp,SDN,2035,27.712,Fewer than 300 000
al-Khua,SDN,2035,44.405,Fewer than 300 000
Qarya Wahad 'Arab,SDN,2035,27.483,Fewer than 300 000
al-Shagarab al-Awsatt,SDN,2035,70.578,Fewer than 300 000
New Setllement Wad al Hulaywah,SDN,2035,26.842,Fewer than 300 000
Abu Karinka,SDN,2035,52.513,Fewer than 300 000
al-Qulid,SDN,2035,24.622,Fewer than 300 000
Madina al-Masna'a ,SDN,2035,24.612,Fewer than 300 000
al-Abasiya,SDN,2035,33.189,Fewer than 300 000
Ghubaysh,SDN,2035,24.429,Fewer than 300 000
al-Bsaber,SDN,2035,39.788,Fewer than 300 000
al-Hilalia,SDN,2035,27.415,Fewer than 300 000
Attib ,SDN,2035,50.029,Fewer than 300 000
Qarya 2 ,SDN,2035,28.136,Fewer than 300 000
al-Malha,SDN,2035,25.193,Fewer than 300 000
al-Shagarab al-Shamali,SDN,2035,0.0,Fewer than 300 000
Rifi Talkuk,SDN,2035,40.105,Fewer than 300 000
al-Mansura,SDN,2035,24.621,Fewer than 300 000
al-Bawgah,SDN,2035,28.882,Fewer than 300 000
Qarya Ithnin'Arab,SDN,2035,24.048,Fewer than 300 000
Sharawm,SDN,2035,0.0,Fewer than 300 000
Muhajiriya,SDN,2035,22.201,Fewer than 300 000
Muktat al-Rawda al-Sakanya,SDN,2035,0.0,Fewer than 300 000
al-Ibydiya,SDN,2035,21.877,Fewer than 300 000
Umm Shijara,SDN,2035,0.0,Fewer than 300 000
Shatawi,SDN,2035,100.075,Fewer than 300 000
Qisar,SDN,2035,21.718,Fewer than 300 000
Korai,SDN,2035,21.679,Fewer than 300 000
al-Sufr,SDN,2035,21.518,Fewer than 300 000
Armagentolis,SDN,2035,21.345,Fewer than 300 000
Hilat al-Asira/Hilat Qubur ab Kiday,SDN,2035,0.0,Fewer than 300 000
al-Sulayk,SDN,2035,31.84,Fewer than 300 000
al-Kirimit,SDN,2035,34.288,Fewer than 300 000
Dulayq,SDN,2035,20.637,Fewer than 300 000
Amla Samki,SDN,2035,20.55,Fewer than 300 000
Wadi Halfa,SDN,2035,24.994,Fewer than 300 000
al-Mazmun,SDN,2035,20.252,Fewer than 300 000
Dar al-Salam Janub,SDN,2035,20.13,Fewer than 300 000
Jabal Qulsa,SDN,2035,26.392,Fewer than 300 000
al-Tiwaysha,SDN,2035,19.838,Fewer than 300 000
Kiling,SDN,2035,19.772,Fewer than 300 000
Suri,SDN,2035,19.697,Fewer than 300 000
Kaboshyah,SDN,2035,25.372,Fewer than 300 000
Umm Shagara,SDN,2035,30.201,Fewer than 300 000
Gazirat Badin,SDN,2035,20.557,Fewer than 300 000
Rashad,SDN,2035,19.518,Fewer than 300 000
Mistry,SDN,2035,19.314,Fewer than 300 000
al-Ibbun,SDN,2035,23.135,Fewer than 300 000
al-Kuraynik,SDN,2035,19.228,Fewer than 300 000
Kassala Airport,SDN,2035,0.0,Fewer than 300 000
Sharkayla,SDN,2035,27.481,Fewer than 300 000
Abu Jabra,SDN,2035,20.566,Fewer than 300 000
Madina al-Sharif,SDN,2035,21.413,Fewer than 300 000
Id al-Fursan,SDN,2035,18.248,Fewer than 300 000
Wad Hamid,SDN,2035,57.018,Fewer than 300 000
Ideira,SDN,2035,21.423,Fewer than 300 000
Kumbar,SDN,2035,17.992,Fewer than 300 000
Shabashah,SDN,2035,17.906,Fewer than 300 000
Ruru,SDN,2035,17.832,Fewer than 300 000
Alti,SDN,2035,29.283,Fewer than 300 000
al-Khandaq,SDN,2035,17.56,Fewer than 300 000
al-Qarya 40,SDN,2035,33.24,Fewer than 300 000
Takoi,SDN,2035,17.267,Fewer than 300 000
Umm Boim,SDN,2035,17.267,Fewer than 300 000
Birush,SDN,2035,19.495,Fewer than 300 000
Abu Matariq,SDN,2035,17.107,Fewer than 300 000
al-Kamleen,SDN,2035,24.232,Fewer than 300 000
Banat,SDN,2035,34.847,Fewer than 300 000
al-Kabashi,SDN,2035,0.0,Fewer than 300 000
Wad al-Mahi 1,SDN,2035,18.292,Fewer than 300 000
Butri,SDN,2035,0.0,Fewer than 300 000
Abu Guta,SDN,2035,16.321,Fewer than 300 000
Bara,SDN,2035,16.281,Fewer than 300 000
Wad Rawah,SDN,2035,23.269,Fewer than 300 000
Tegmala/Umm Qadd,SDN,2035,19.333,Fewer than 300 000
Kaluqi,SDN,2035,17.177,Fewer than 300 000
Fagak,SDN,2035,15.914,Fewer than 300 000
Tabat,SDN,2035,17.753,Fewer than 300 000
Abu Karshulh Khawr Al-Taina,SDN,2035,15.732,Fewer than 300 000
al-Azazi,SDN,2035,20.017,Fewer than 300 000
al-Shiqla,SDN,2035,0.0,Fewer than 300 000
Duraysa,SDN,2035,35.215,Fewer than 300 000
al-Makaylab,SDN,2035,15.588,Fewer than 300 000
Nama,SDN,2035,15.455,Fewer than 300 000
al-Huda,SDN,2035,15.352,Fewer than 300 000
al-Matamma,SDN,2035,15.323,Fewer than 300 000
Abu Hijar,SDN,2035,15.831,Fewer than 300 000
Hamsh Kurib,SDN,2035,15.221,Fewer than 300 000
al-Qarya 17,SDN,2035,15.564,Fewer than 300 000
Abu Ushar,SDN,2035,19.436,Fewer than 300 000
Wad al-Muhar,SDN,2035,31.837,Fewer than 300 000
Um Bada,SDN,2035,0.0,Fewer than 300 000
al-Kitayab Janub,SDN,2035,15.335,Fewer than 300 000
Radam,SDN,2035,16.032,Fewer than 300 000
Jukhana,SDN,2035,15.579,Fewer than 300 000
Gabir,SDN,2035,14.85,Fewer than 300 000
Karkuj,SDN,2035,14.834,Fewer than 300 000
Ahmar Mawjy,SDN,2035,18.45,Fewer than 300 000
Abu Hamad,SDN,2035,14.748,Fewer than 300 000
Baqbaqa New Settlement,SDN,2035,15.803,Fewer than 300 000
Fadasy al-Haleemab,SDN,2035,21.685,Fewer than 300 000
Intekaina,SDN,2035,14.602,Fewer than 300 000
Laqawa,SDN,2035,14.601,Fewer than 300 000
al-Qarya 18,SDN,2035,14.584,Fewer than 300 000
Qawz al-Habashi,SDN,2035,0.0,Fewer than 300 000
al-Barun/Hillat al-Mak/Shaykh Idr,SDN,2035,14.549,Fewer than 300 000
al-Takayna,SDN,2035,15.843,Fewer than 300 000
al-Jabalayn,SDN,2035,14.423,Fewer than 300 000
Harun,SDN,2035,19.991,Fewer than 300 000
Aaliyab,SDN,2035,17.378,Fewer than 300 000
Habeela ,SDN,2035,14.332,Fewer than 300 000
al-Sayal al-Saqir,SDN,2035,15.018,Fewer than 300 000
Al-Masodya III,SDN,2035,0.0,Fewer than 300 000
Kerma,SDN,2035,14.058,Fewer than 300 000
Daywa,SDN,2035,14.562,Fewer than 300 000
Darmali,SDN,2035,0.0,Fewer than 300 000
Wad Abu Nahl,SDN,2035,18.584,Fewer than 300 000
al-Qarya 26,SDN,2035,19.075,Fewer than 300 000
Rashid,SDN,2035,13.785,Fewer than 300 000
Qindil,SDN,2035,14.983,Fewer than 300 000
Zurqa,SDN,2035,16.995,Fewer than 300 000
al-Jiraishah,SDN,2035,13.483,Fewer than 300 000
Wad al-Mahi 10,SDN,2035,13.456,Fewer than 300 000
Deirirro,SDN,2035,28.599,Fewer than 300 000
Sumayh,SDN,2035,13.526,Fewer than 300 000
Abu Dawn,SDN,2035,13.357,Fewer than 300 000
Tandalty 2,SDN,2035,13.336,Fewer than 300 000
Qarya Sitta'Arab,SDN,2035,14.2,Fewer than 300 000
al-Kitayab Shamal,SDN,2035,17.059,Fewer than 300 000
al-Miqanis,SDN,2035,13.341,Fewer than 300 000
Qarya 8 ,SDN,2035,13.97,Fewer than 300 000
al-Shabarga,SDN,2035,12.969,Fewer than 300 000
Ali,SDN,2035,12.838,Fewer than 300 000
al-Qarya 10,SDN,2035,12.829,Fewer than 300 000
Umm Dafog,SDN,2035,17.075,Fewer than 300 000
Mumu,SDN,2035,0.0,Fewer than 300 000
Iyal Amin,SDN,2035,12.726,Fewer than 300 000
Shaq Dughary,SDN,2035,13.79,Fewer than 300 000
al-Shagarab al-Janubi,SDN,2035,12.593,Fewer than 300 000
al-Dali,SDN,2035,12.572,Fewer than 300 000
Sinnar al-Tagato,SDN,2035,12.556,Fewer than 300 000
Shambata,SDN,2035,12.517,Fewer than 300 000
Tawm Bishara,SDN,2035,12.461,Fewer than 300 000
Barankaw,SDN,2035,15.396,Fewer than 300 000
al-Rawashida,SDN,2035,16.202,Fewer than 300 000
Qarya 6,SDN,2035,13.971,Fewer than 300 000
'Ali Hiya/Saykh 'Ali,SDN,2035,23.165,Fewer than 300 000
al-Radis 1 ,SDN,2035,13.283,Fewer than 300 000
al-Qarya 08,SDN,2035,14.781,Fewer than 300 000
al-Qura'Abd-al-Rahny,SDN,2035,22.136,Fewer than 300 000
Shadda,SDN,2035,12.199,Fewer than 300 000
Jibrat al-Shaykh,SDN,2035,12.097,Fewer than 300 000
Kassab,SDN,2035,12.572,Fewer than 300 000
Hilat al-Fadhya,SDN,2035,0.0,Fewer than 300 000
Jawri Refugee Camp,SDN,2035,12.94,Fewer than 300 000
al-Mihairiba,SDN,2035,15.615,Fewer than 300 000
Wad al-Mahi 11,SDN,2035,12.503,Fewer than 300 000
al-Dabbah,SDN,2035,12.03,Fewer than 300 000
al-Sharfa Barakat,SDN,2035,12.053,Fewer than 300 000
Munwashy,SDN,2035,11.938,Fewer than 300 000
Unknown,SDN,2035,11.927,Fewer than 300 000
al-Haj Aabd Allah,SDN,2035,11.818,Fewer than 300 000
Sūknā al-markaz,SDN,2035,0.0,Fewer than 300 000
Dordeib,SDN,2035,19.397,Fewer than 300 000
Umm Garayyat,SDN,2035,11.767,Fewer than 300 000
Budayna,SDN,2035,11.763,Fewer than 300 000
Umm Kedadda,SDN,2035,11.755,Fewer than 300 000
Qarya Sabha'Arab,SDN,2035,12.596,Fewer than 300 000
al-Sarif,SDN,2035,12.596,Fewer than 300 000
Midalini,SDN,2035,17.931,Fewer than 300 000
Conry,SDN,2035,11.671,Fewer than 300 000
Faki Mustafa,SDN,2035,0.0,Fewer than 300 000
Umm Grenagak,SDN,2035,11.965,Fewer than 300 000
al-Sufi,SDN,2035,12.424,Fewer than 300 000
Amara,SDN,2035,11.549,Fewer than 300 000
Um Karadym,SDN,2035,12.378,Fewer than 300 000
al-Ghaba,SDN,2035,11.473,Fewer than 300 000
Gira Barra,SDN,2035,11.469,Fewer than 300 000
al-Mrewa,SDN,2035,11.518,Fewer than 300 000
al-'Awayda,SDN,2035,19.047,Fewer than 300 000
Abu Haraz/Jadalla,SDN,2035,12.253,Fewer than 300 000
Mahas Kurtang,SDN,2035,47.69,Fewer than 300 000
Wad al-Talud,SDN,2035,11.333,Fewer than 300 000
Hilat al-Ilu,SDN,2035,11.326,Fewer than 300 000
al-Bashagra Sharq,SDN,2035,43.855,Fewer than 300 000
Abu Ajurah,SDN,2035,21.284,Fewer than 300 000
al-Qarya 03,SDN,2035,11.189,Fewer than 300 000
Shingli Tubaya,SDN,2035,11.102,Fewer than 300 000
Haskanita,SDN,2035,11.102,Fewer than 300 000
Aasalaya,SDN,2035,11.098,Fewer than 300 000
Qarya Tamanya'Arab,SDN,2035,11.909,Fewer than 300 000
Wad al-Mahi 9,SDN,2035,11.065,Fewer than 300 000
al-Damir I,SDN,2035,0.0,Fewer than 300 000
Qarya Khamsa'Arab,SDN,2035,14.2,Fewer than 300 000
al-Jamaya Refugee Camp,SDN,2035,11.795,Fewer than 300 000
Taftisht al-Rattaga,SDN,2035,27.637,Fewer than 300 000
al-Qarya 07,SDN,2035,14.956,Fewer than 300 000
Wad al-Mahi 8,SDN,2035,10.96,Fewer than 300 000
Ganneb/Biwidhaa,SDN,2035,12.149,Fewer than 300 000
Umm Gullah Hajar,SDN,2035,11.58,Fewer than 300 000
Saat,SDN,2035,11.68,Fewer than 300 000
Abud,SDN,2035,10.849,Fewer than 300 000
al-Mafaza ,SDN,2035,37.019,Fewer than 300 000
Matamir,SDN,2035,12.409,Fewer than 300 000
Tayiba Gabrin,SDN,2035,12.605,Fewer than 300 000
Suqūt al-jamal,SDN,2035,10.76,Fewer than 300 000
Brazzaville,COG,2035,3044.513,1 to 5 million
Pointe Noire,COG,2035,1559.219,1 to 5 million
Dolisie,COG,2035,185.155,Fewer than 300 000
Nkayi,COG,2035,158.247,Fewer than 300 000
Impfondo,COG,2035,74.696,Fewer than 300 000
Ouesso,COG,2035,62.381,Fewer than 300 000
Madingou,COG,2035,56.823,Fewer than 300 000
Owando,COG,2035,55.707,Fewer than 300 000
Sibiti,COG,2035,50.104,Fewer than 300 000
Loutele,COG,2035,42.473,Fewer than 300 000
Bouansa,COG,2035,42.13,Fewer than 300 000
Gamboma,COG,2035,40.615,Fewer than 300 000
Mossaka,COG,2035,34.03,Fewer than 300 000
Mindouli,COG,2035,32.119,Fewer than 300 000
Makoua,COG,2035,32.067,Fewer than 300 000
Loudima Gare,COG,2035,31.227,Fewer than 300 000
Mingali,COG,2035,28.755,Fewer than 300 000
Mossendjo,COG,2035,29.248,Fewer than 300 000
Mouyondzi,COG,2035,28.053,Fewer than 300 000
Bété,COG,2035,24.758,Fewer than 300 000
Djambala,COG,2035,23.363,Fewer than 300 000
Pokola,COG,2035,21.998,Fewer than 300 000
Ngo,COG,2035,22.248,Fewer than 300 000
Makabana,COG,2035,20.564,Fewer than 300 000
Kinkala,COG,2035,18.996,Fewer than 300 000
Ewo,COG,2035,15.988,Fewer than 300 000
Etoumbi,COG,2035,17.383,Fewer than 300 000
Boundji,COG,2035,13.913,Fewer than 300 000
Dongou,COG,2035,15.554,Fewer than 300 000
Ndjamena,TCD,2035,2895.723,1 to 5 million
Moundou,TCD,2035,294.305,Fewer than 300 000
Abéché,TCD,2035,226.269,Fewer than 300 000
Sarh,TCD,2035,207.587,Fewer than 300 000
Am Timan,TCD,2035,152.996,Fewer than 300 000
Kelo,TCD,2035,167.406,Fewer than 300 000
Doba,TCD,2035,138.245,Fewer than 300 000
Pala,TCD,2035,150.167,Fewer than 300 000
Bol,TCD,2035,117.916,Fewer than 300 000
Bongor,TCD,2035,115.195,Fewer than 300 000
Mao,TCD,2035,96.649,Fewer than 300 000
Faya,TCD,2035,86.484,Fewer than 300 000
Mongo,TCD,2035,63.523,Fewer than 300 000
Bebedja,TCD,2035,82.709,Fewer than 300 000
Koumra,TCD,2035,81.025,Fewer than 300 000
Iriba,TCD,2035,78.373,Fewer than 300 000
Bredjing camp,TCD,2035,73.247,Fewer than 300 000
Arada,TCD,2035,73.362,Fewer than 300 000
Gore,TCD,2035,72.667,Fewer than 300 000
Massakory,TCD,2035,71.032,Fewer than 300 000
Goz Beida,TCD,2035,65.857,Fewer than 300 000
Bitkine,TCD,2035,50.468,Fewer than 300 000
Biltine,TCD,2035,65.813,Fewer than 300 000
Moussoro,TCD,2035,61.59,Fewer than 300 000
Oum Hadjer,TCD,2035,58.595,Fewer than 300 000
Goz Amer camp,TCD,2035,58.558,Fewer than 300 000
Lere,TCD,2035,60.847,Fewer than 300 000
Gounou-Gaya,TCD,2035,59.027,Fewer than 300 000
Touloum camp,TCD,2035,56.713,Fewer than 300 000
Fianga,TCD,2035,56.323,Fewer than 300 000
Am Djeress,TCD,2035,53.759,Fewer than 300 000
Danamadji,TCD,2035,53.252,Fewer than 300 000
Oure Cassoni camp,TCD,2035,53.252,Fewer than 300 000
Farchana,TCD,2035,98.122,Fewer than 300 000
Maro,TCD,2035,52.76,Fewer than 300 000
Pont Karol,TCD,2035,45.644,Fewer than 300 000
Belome Camp,TCD,2035,30.0,Fewer than 300 000
Dourbali,TCD,2035,45.497,Fewer than 300 000
Koukou Angarana,TCD,2035,44.897,Fewer than 300 000
Fada,TCD,2035,43.681,Fewer than 300 000
Mandelia,TCD,2035,43.967,Fewer than 300 000
Iridimi camp,TCD,2035,44.153,Fewer than 300 000
